940	{1047,1049,1049,1049,1049,1049,1049,1055,1056,1057,1171,1214,4365,4365,4365,4365,4365,4365,7118,7118,7429,7429,9997,9997,10917,10917,14160,14160,14160,14160,14160,14160,14716,14720,17194,18682,18682,18986,19018,21796,21796,21862,21862,21872,21952,21976,21992,21993}
843	{5355,16279,16805,21302}
356	{120,120,419,419,582,663,955,1041,2824,2824,3803,3824,5275,5308,7203,7398,8067,8067,8067,8354,8354,8354,8354,8355,8355,8360,8360,8360,8361,8362,8362,8364,8364,10715,10855,11335,12172,12172,12172,12334,12334,12691,12694,12695,13369,13662,14285,16053,16214,17006,17982,18476,18476,18478,18519,18536,18618,19202,19205,19597,20146,20162,20180,20527,20859,20917,20918,21803,21804,21896,22350,23569,23686,23687,23688,23689}
663	{322,427}
111	{15,256,297,7015,19742,19750,19753,19755,19862}
1461	{510,3499,8803,8808,20789,21755,22351}
1637	{2,2,110,110,110,110,110,118,118,118,118,118,118,242,242,247,247,255,255,255,277,277,322,334,334,334,334,334,334,334,353,355,355,355,356,356,409,409,409,409,413,413,416,416,421,427,427,427,427,427,427,427,429,429,429,430,430,430,430,430,430,430,430,430,430,430,430,432,432,432,432,432,432,432,432,432,432,432,432,433,435,435,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,473,473,473,473,473,473,473,473,473,473,473,473,474,510,535,535,574,604,608,633,633,640,694,694,694,694,712,712,712,712,712,712,712,712,712,712,715,715,715,715,715,716,716,716,717,717,726,726,726,726,726,726,726,726,726,726,726,824,829,833,833,854,857,860,864,933,934,934,935,949,949,949,951,951,951,954,964,969,969,969,969,969,969,969,969,969,969,969,972,972,972,977,978,992,1021,1021,1021,1046,1046,1046,1046,1046,1046,1079,1079,1079,1080,1080,1080,1080,1081,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1107,1107,1107,1107,1238,1249,1249,1459,1464,1499,1505,1511,1511,1511,1522,1523,1527,1540,1540,1540,1577,1577,1610,1611,1663,1663,1663,1758,1758,1759,1759,1759,1809,2035,2070,2070,2070,2091,2104,2104,2146,2153,2180,2232,2234,2266,2266,2266,2269,2284,2325,2325,2376,2376,2379,2472,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2500,2627,2627,2627,2653,2782,2853,3004,3010,3029,3029,3029,3029,3151,3170,3187,3187,3187,3214,3232,3232,3232,3232,3262,3290,3306,3312,3312,3315,3317,3331,3331,3346,3374,3374,3374,3384,3386,3390,3391,3397,3397,3397,3397,3397,3397,3397,3397,3397,3408,3408,3408,3408,3409,3415,3421,3421,3421,3422,3422,3422,3426,3426,3426,3426,3426,3426,3426,3426,3426,3499,3499,3499,3500,3506,3506,3506,3506,3569,3569,3569,3579,3628,3628,3648,3662,3662,3677,3677,3698,3781,3781,3781,3781,3782,3783,3818,3818,3824,3863,3863,3863,3863,3863,3863,3907,3907,3907,3938,3950,3951,3951,3971,3971,3985,4021,4021,4021,4115,4116,4116,4116,4117,4118,4162,4162,4162,4162,4208,4208,4208,4208,4208,4208,4256,4327,4532,4664,4691,4692,4692,4692,4692,4694,4734,4734,4757,4786,5436,5436,5436,5436,5436,5436,5623,5656,5656,5656,5682,5692,5693,5693,5710,5710,5710,5714,5724,5780,5972,6233,6496,6496,6503,6652,6714,6714,7179,7179,7471,7471,8023,8023,8023,8036,8265,8361,8361,8755,8755,8803,8803,8803,8808,8832,8851,8851,8851,8882,8882,8882,8882,8882,8882,8882,8882,8882,8916,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,9411,9411,9631,9631,10005,10270,10270,10270,10642,10642,10642,10642,10642,10642,10682,10690,11537,12114,12115,12167,12695,12695,13038,13238,13407,13743,13780,13780,13780,13810,13871,14017,14020,14177,14177,14199,14199,14247,14247,14270,14297,14506,14506,14559,14600,14601,14601,14601,14601,14601,14601,14601,14820,15030,15037,15379,15444,15657,15822,15935,15984,15984,15984,16486,16486,16486,16486,16486,16486,16486,16486,16486,16487,16622,17076,17076,17560,17971,18208,18364,18364,18364,18364,18364,18364,18364,18364,18364,18457,18457,18458,18458,18458,18656,18656,19059,19059,19059,19059,19059,19059,19059,19059,19059,19059,19084,19084,19315,19339,19381,19392,19522,19522,19522,19541,19542,19543,19544,19545,19546,19574,19577,19577,19577,19577,19577,19577,19577,19578,19578,19578,19585,19596,19682,19687,19687,20560,20789,20860,21337,21337,21337,21337,21337,21337,21337,21337,21413,21413,21413,21414,21414,21414,21755,21804,21804,21804,21804,21804,21804,21855,21855,21898,21898,21898,21898,21898,21898,21898,21898,21898,21898,21898,21939,21939,21939,21939,22166,22351,22351,22351,22381,22381,22543,22591,22591,23063,23112,23128,23212,23212,23212,23212,23212,23222,23279,23280,23280,23281,23440,23443,23488,23576,23576,23576,23576,23623,23623,23623,23624,23624,23624,23640,23661,23661,23661,23661,23661,23661,23661,23661,23662,23662,23662,23695,23799,23799,23888,23913,23931,23931,23931,23931,23931,23931,23931,23931,23931,23931,23931,23932,23932,23932,23932,23969,23969,23969,23969,23969,24044,24046,24047,24048,24185,24185,24185,24185,24185,24185,24185,24196,24196,24196,24196,24196,24196,24220,24245,24245,24520}
1466	{5368,6364,7281,7283,11179,11180,13526,18853,18853,21339,22668,22669,22670,22674,22675,22676,22980,23016,23035,23037,23038,23039}
373	{255,255,273,273,321,348,970,1079,1079,1079,1079,1079,1404,2325,2329,2538,2929,2929,4046,5642,5809,5809,20188,20188,21898,21929,21929}
1325	{2476,7313,7618}
30	{2,2,460,460}
225	{460,972,6447}
2319	{2,273,273,273,300,322,327,334,348,424,426,427,427,428,428,428,431,460,460,460,460,460,535,561,694,726,726,726,741,766,767,768,768,786,839,953,953,953,969,994,1017,1021,1021,1021,1022,1022,1022,1048,1079,1079,1080,1080,1182,1933,2212,2480,2480,2505,2587,2590,2590,2770,2787,2929,2938,2943,2945,2945,3109,3127,3219,3219,3220,3220,3232,3375,3375,3640,3907,3907,3907,3951,4173,4534,4772,4772,4836,4927,4927,5137,5199,5218,5409,5409,5436,5623,5844,5844,5844,6095,6300,6300,6300,6536,6536,6678,6678,7016,7016,7114,7114,7114,7325,7325,7325,7502,7503,7504,7505,7508,7699,7956,7956,7956,8235,8384,8387,8387,8741,8832,8832,8832,8840,9399,9399,9585,9585,9585,9997,10117,10410,10682,10682,11670,11969,11969,12022,12134,12135,12649,12837,12994,13137,13375,13524,13524,15290,15565,16419,16722,16722,16884,17068,18364,18364,18431,18437,18437,18458,18460,18552,18563,18563,18563,18583,18607,18657,18657,18667,18670,18670,18671,18671,18672,18672,18813,18814,18815,18816,18817,18818,18864,18864,18865,18865,18866,18866,18867,18867,19023,19034,19232,19232,19233,19233,19234,19234,19243,19243,19261,19261,19261,19261,19261,19264,19264,19264,19264,19264,19268,19268,19268,19268,19268,19307,19307,19308,19308,19308,19308,19310,19310,19324,19324,19324,19334,19334,19337,19337,19337,19540,19588,19588,19678,19724,19728,19770,19772,19773,19777,19786,19813,19844,19846,19854,19855,19856,19857,19858,19859,19860,19906,19907,19936,20006,20278,20278,20279,20279,20280,20344,20344,20345,20345,20346,20346,20536,20546,20546,20547,20547,20668,20684,21347,21347,21454,21459,21477,21477,21742,21855,21952,21954,21973,22018,22019,22048,22177,22178,22179,22351,22376,22424,22424,22433,22434,22436,22452,22467,22472,22709,22721,22750,22848,22849,22955,23407,23407,23441,23442,23491,23553,23554,23555,23556,23931,23969,24185}
2566	{7325}
2019	{443,4554,4554,4554,4554,6197,6197,13148,14037,14966,15215,15215,15215,15215,15215,15215,18853,19789,20530,20750,20750,20750,20750,20750,20750,20750,21055,21975,22989}
1759	{2376,6714,8958,8958,21415,21415}
253	{2,2,2,2,2,2,2,2,2,2,110,110,110,110,112,113,114,118,118,118,118,118,118,118,119,148,148,150,150,154,154,239,239,241,241,273,273,275,287,321,321,321,322,322,322,322,322,334,339,339,348,368,412,412,412,413,413,419,424,427,427,427,427,427,427,427,427,427,427,432,432,432,432,432,432,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,473,473,535,536,581,591,594,608,647,712,712,715,716,716,717,717,726,726,726,726,726,757,757,786,833,922,928,934,936,949,949,949,949,949,949,949,969,969,969,969,969,969,969,978,978,1004,1077,1079,1079,1079,1080,1252,1317,1362,1362,1484,1491,1491,1491,1526,1708,1708,1708,1933,2138,2138,2166,2169,2184,2212,2310,2325,2325,2325,2325,2325,2376,2383,2406,2406,2500,2500,2500,2787,2825,2825,2825,2825,3033,3131,3187,3187,3506,3635,3636,3636,3953,4303,4303,4534,5047,5047,5472,5656,5674,6090,6496,6519,6714,7325,8023,8846,8846,8958,8958,9399,9601,9630,9630,9752,9752,9752,9752,10581,10581,10982,11574,13664,14057,14057,14297,14297,14459,15822,15822,15822,15822,15822,16419,18352,18395,18395,18395,18395,18882,18882,19339,20928,21413,21413,21414,21414,21415,21415,21415,21415,21742,21742,21793,21846,21855,21939,21939,21939,22264,22756,23128,23362,23362}
1524	{20975,20975,20975}
2727	{947,1526,2121,2127,2853,21862,21863,23020,23546,23547,25328,25329,25330,25331}
1380	{19040}
442	{594,594,2480,2480,4343,4343,5534,5534,18808,19183,19183,19338,19338,20263,20263,20264,20264,20265,20265,20266,20266,20275,20275,20367,20367,20368,20368,20369,20369,20370,20370,20371,20371,20372,20372,20373,20373,20385,20385,20479,22419,22419,23544,23544,24617,24618}
8	{460,602,603,786,933,1459,2165,2166,2182,2196,2198,5712,9601,14203}
1943	{726,726,19687,19687}
305	{1688,4595,7715,8386,11047,19784,20254,23190}
1005	{435,438,438,438,438,438,460,460,582,582,582,861,862,1026,1026,1655,1655,2200,2500,2747,3786,4521,5040,5040,5040,5128,7343,8337,9526,9756,10642,13172,13172,13235,13235,13259,13272,13275,13280,13318,14212,17415,20151,20164,20164,20164,20186,20186,20333,20388,21655,21693,21693,21722,21723,21724,21725,22114,22114,22668,22668,23285,23285,23285,23285,23285,23288,23288,23448,23555,23607,24143,24148,24203,25161,25162}
1627	{322,353,460,460,474,712,712,1464,2232,2627,2627,3315,3346,3628,3628,8916,20560,23913}
2344	{580,19980,19980,21810,23455,23455}
143	{110,110,110,110,322,322,322,327,327,327,473,473,712,856,856,859,859,949,969,969,969,969,1046,1046,1079,1080,1404,1404,1404,1404,1406,2017,2330,2331,2335,2945,2945,2945,2945,3467,3506,3506,3506,3506,3506,3863,4313,4313,4313,4313,4313,4313,4690,4786,4786,5825,6090,6095,6496,6873,7408,8832,8832,8832,8832,9625,9694,10682,10682,10682,16455,18458,18460,18460,18462,18488,18488,18657,18657,18657,18657,18659,18883,18884,18885,18917,19034,19059,19060,19062,19065,19065,19066,19066,19067,19067,19068,19069,19072,19073,19074,19075,19846,19846,19846,19846,19846,20091,20278,20278,20278,20278,20278,20278,20278,20278,20278,20279,20279,20279,20279,20279,20279,20279,20279,20279,20280,20281,20281,20282,20282,20283,20283,20284,20285,20286,20286,20286,20286,20287,20296,20296,20296,20342,20343,20344,20344,20345,20345,20345,20346,20346,20928,21025,21392,21939,21939,21939,22351,24163,24455,24630,24631}
2036	{7394,19315}
98	{2,2,2,2,2,2,2,2,2,15,15,15,19,112,242,250,255,255,255,255,255,256,257,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,285,292,300,300,300,300,300,300,300,300,300,300,300,300,301,301,308,427,427,427,427,427,427,427,427,460,460,460,460,460,460,460,460,535,535,992,993,1021,1022,1047,1047,1047,1047,1076,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1261,1264,2126,2126,2450,2770,2770,2777,2853,2853,2853,2853,2853,2853,2853,2853,2920,2920,2920,2920,2920,2920,2920,2929,2929,2929,2929,2945,2945,2945,2945,2945,2945,2945,2945,2945,2945,2945,2945,2945,2945,2945,2958,2958,2985,2985,2985,2985,2985,2985,3001,3214,3214,4607,4664,4927,6422,6427,7146,7146,7146,7146,7766,7890,7898,7900,7907,7973,7973,7978,7978,8882,8916,9997,9997,9997,9997,9997,9997,9997,9997,10682,11087,11087,14160,14160,14339,15822,15893,16067,16067,16070,16070,18239,18395,18395,18650,18657,18657,18657,18657,18657,18657,18657,18657,18657,18657,18657,18812,18917,18917,19026,19289,19709,19709,19709,19709,19709,19757,19757,19757,19757,19757,19757,19757,19757,19785,19785,19785,19785,19785,19846,19846,19846,19846,19846,19936,19936,19936,19936,19936,19936,19936,19936,19936,19936,19936,20039,20041,20047,20047,20053,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20188,20251,20251,20251,20278,20278,20278,20280,20280,20345,20389,20472,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20592,20594,20595,20596,20598,20599,20600,20601,20602,20603,20604,20605,20607,20609,20610,20611,20782,20782,20782,20942,20975,20975,20975,20975,20975,20975,20980,20980,20980,21054,21137,21184,21268,21330,21350,21350,21350,21350,21350,21350,21351,21351,21351,21351,21351,21351,21352,21352,21353,21353,21353,21368,21368,21371,21371,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21454,21455,21455,21455,21455,21459,21525,21527,21527,21527,21556,21556,21557,21557,21558,21558,21567,21567,21572,21572,21572,21573,21573,21573,21573,21577,21590,21590,21595,21596,21599,21727,21747,21796,21796,21855,21855,21855,21862,21863,21872,21872,21876,21910,21939,21939,21939,21940,21952,21952,21952,21952,21954,21954,21973,21976,21976,21993,21993,21993,22011,22011,22011,22011,22011,22011,22018,22038,22065,22065,22065,22315,22315,22315,22316,22317,22318,22324,22324,22324,22324,22324,22324,22324,22324,22340,22340,22340,22342,22351,22351,22379,22379,22382,22531,22531,22719,22719,22750,22750,22813,22813,22860,22860,22860,22869,22869,22869,22869,22870,22870,22870,22870,22870,22870,22895,22895,22895,22895,23009,23020,23020,23026,23026,23027,23027,23028,23028,23076,23076,23077,23077,23078,23078,23238,23396,23409,23409,23416,23504,23546,23547,23548,23561,23571,23571,23595,23621,23622,23866,23983,23983,23983,23983,23984,24021,24246,24338,24882}
2509	{1017,1017,1017,1017,1017,1017,3221,3222,4657,7134,7134,7135,7135,20570,21091,21093,21093,21330,21330,21330}
14	{1047,1047,4927,6157,6160,6300,7205,11195,15215,18853,19364,19540,20536,20750,21091,21093}
1219	{427,432,432,460,460,460,473,473,694,712,712,1759,2480,2480,3506,3506,4327,8803,8803,18364,23799,23969,24185}
693	{286,301,304,994,1274,2937,3001,4607,4607,6920,6921,17830,18234,18237,18237,18242,18243,18244,18245,22340,22655,22655,22656,22656}
328	{427,427,694,694,729,729,2516,4340,8091,13002,16279,18366,20668,24308,24465}
1675	{242,242,247,247,1577,1577,2035,3004,3415,3782,6233,8361,8361,10005,12114,12115,12695,12695,13407,13871,14820,17560}
1570	{460,460,726,3506,3863,3863,5436,5436,5436,5714,24196}
2953	{633,640,2480,2480,2480,2480,2480,3426,3579,3781,3938,4021,5693,14601,14601,17971,19577,23488,23931,23931,23931,23931,23931,23932,23932,23969,24044,24185,24185}
303	{473,473,19235,19235}
2173	{7325}
890	{257,257,300,300,300,1021,1022,1022,1022,1047,1047,4251,4251,4251,4251,4632,5998,7991,7995,7995,7995,9186,9186,9488,9488,9709,10757,12549,12549,12549,14174,14174,17849,17849,17849,18364,18364,18490,18490,18490,18490,18854,18854,21911,22531,24140,24140,24502}
121	{427,427,427,427,427,427,594,1021,1021,1021,1022,1022,2672,2672,2754,2754,2754,2754,3220,3591,4022,4772,7381,7381,8009,8009,8011,8011,9182,10025,10054,10056,10763,10763,11823,11823,11823,11823,11888,11969,13766,15112,15114,15114,15114,15118,15315,17766,18395,18395,18657,18657,18657,18657,20689,20822,20822,20822,20822,20823,20823,20823,20824,20824,21137,21330,21697,21697,22505,22506,22507}
1082	{20278,20279,21721}
332	{118,273,334,409,409,409,426,427,427,427,427,427,427,438,438,438,460,460,460,977,977,977,1047,1077,1077,1077,1080,1492,2266,2434,2434,2434,2538,3306,3306,4170,4171,4172,4172,4172,4173,5134,6528,6528,7146,7202,7202,8896,8916,10682,12910,12910,12910,14574,14729,14729,14729,18395,18553,18553,18553,18553,18553,18607,18608,18614,18615,20773,20779,21479,21574}
2823	{273,412,412,412,427,438,438,438,460,460,460,460,591,607,947,969,980,1006,1006,1026,1026,1079,1079,1080,1080,1404,1404,1526,1655,1655,1833,1836,1836,1838,1839,1841,2121,2127,2468,2468,2476,2476,2476,2500,2562,2747,2747,2747,2947,2947,2955,2955,2956,2956,2960,2960,3020,3232,3809,3809,3809,3818,4345,4645,5040,5101,5128,5165,5165,5166,5166,5265,5388,5642,6819,6824,6920,6921,6921,6921,6921,6921,6921,7146,7146,7146,7175,7313,7313,7313,7324,7325,7325,7394,7394,7618,7618,7618,7907,8337,8389,8389,9526,9673,9856,10645,10645,10645,10682,10682,10989,10989,10989,10990,10990,10990,11010,11010,11010,13172,13172,13374,13374,13596,15396,16455,17732,17732,18365,18432,18469,18472,18480,18480,18484,18811,18811,18853,18887,18887,19024,19114,19522,19597,19598,19599,19677,19936,20020,20188,20251,20402,20812,20928,20928,21139,21139,21140,21140,21424,21424,21424,21454,21650,21651,21751,21783,21783,21785,21785,21861,21862,21862,21862,21862,21939,21954,22048,22274,22274,22583,22583,22583,22585,22585,22585,22586,22588,22588,22588,22750,22848,22849,22853,23128,23128,23238,23426,24057,24063,24196,24603,24604,25328,25329,25330,25331}
1515	{2,2,255,255,255,356,356,1021,1021,1021,1047,1047,1047,1047,3001,3001,3002,3009,4607,4607,4607,4607,13780,13780,13780,14772,18657,18657,22340,22340}
443	{594,594,2480,2480,4343,4343,5534,5534,19183,19183,19338,19338,20263,20263,20263,20264,20264,20264,20265,20265,20265,20266,20266,20266,20266,20266,20275,20275,20367,20367,20368,20368,20369,20369,20370,20370,20371,20371,20372,20372,20373,20373,20385,20385,20385,20385,20385,20430,20430,20432,20432,20433,20433,22419,22419,23544,23544,24617,24618}
1433	{12774,14478,22592}
1481	{273,1017,1021,1021,1021,1022,1682,8005,8007,8009,8009,8009,8009,8009,8011,8011,8011,8011,8011,8384,8384,10016,11888,13766,16542,16542,16542,16543,16543,16543,21126,21137,21137,21698,21819,21819,21858,22018,22466,22466,22522,22537,22537,22537,22701,22701,22702,22702,22703,22703,22704,22704,22705,22705,23616,23682}
1291	{2,255,273,1047,1076,1079,1079,2920,2920,8916,18657,18657,19026,19289,21350,21350,21350,21350,21353,21527,21572,21573,21573,21573,21573,22011,22011,22011,22011,22011,22011,22065,22065,22065,22340,22340,23026,23026,23027,23027,23028,23028,23548}
432	{20996,21038}
905	{633,640,2480,2480,2480,2480,2480,3426,3579,3781,3938,4021,5693,14601,14601,17971,19577,23488,23931,23931,23931,23931,23931,23932,23932,23969,24044,24185,24185}
797	{1021,6910,6910,7325,10465,13396,14952}
209	{1052,1249,1249,1336,1336,20188,20188,21862,21862}
860	{20975,20975,20975,20975,20975,20975}
1139	{2,2,2,460,662,662,662,973,1047,1233,1233,2747,2985,3792,3792,3907,4175,4927,5134,5137,5137,5409,6178,6364,6400,6400,6400,6400,6483,7281,7281,7281,7283,7283,7325,7411,7411,7890,7890,7893,7893,8893,10311,10313,10316,11180,11183,11183,11183,11183,11183,11183,11481,13107,14731,15315,15315,15315,15846,15968,15968,15968,16086,16086,17982,18085,18853,18853,18853,18853,18853,19142,19364,20572,20592,20593,20598,20598,20602,20602,20603,20603,20604,20604,21029,21029,21030,21030,21592,21592,21592,21621,21621,21621,21664,21664,21664,21665,21696,21743}
449	{2,591,861,1006,1006,4172,4172,4172,5217,5217,5423,5423,6483,12428,12666,12666,13464,13530,13950,16214,16214,18398,18398,18519,18520,18520,18520,18539,18539,22643,25737}
684	{2671,2671,6400,10300,11181,11628,11637,11670,14290,14290,14419,14419,14420,14420,15259,18853,19263,19263,19364,19364,19364,19365,19365,19366,19366,20513,21670,22050,22450,22451,22452,22726,22773,23450,23451}
2142	{355,355,1082,1082,2234,8023,8851,8851,14199,14199,16487,17076,17076,21855,21855}
719	{300,301,301,301,1079,1079,1079,1079,1079,1079,1079,1079,1079,1080,1080,2945,2945,2945,2945,7146,7146,7146,8676,20750,23078,25115}
115	{300,300,6422,6422,19846,19846,19846,20942,21872,21876,21913,21952,21952,21952,21952,22531,22531,22531,22531,22531,23198,23198}
1548	{432,969,969,969,2653,4116,4116,4116,8963,8963,19059,19059,21337,21337,21898,21898}
1813	{931,3707,3709,3722,3733,3733,4122,4143,7203,8067,8365,12696,12701,16112,23272,24902}
1654	{273,273,419,460,535,535,535,591,591,633,642,643,658,772,947,1047,1080,1526,1688,2121,2127,2485,2668,2853,2945,2958,2985,3029,3290,3426,3569,4541,4595,6483,6483,6483,6699,6910,7146,7170,7179,7325,7388,7715,8386,9813,9815,10645,11047,13368,14600,15861,18395,18551,18682,19324,19324,19784,20254,20530,20684,20975,20975,20975,20975,20975,20975,20975,20980,21292,21521,21522,21765,21869,22274,22275,22276,22324,22869,22870,22895,22895,22906,22907,22908,23128,23128,23180,23190,24338}
651	{273,409,409,413,413,427,460,460,460,460,473,726,1077,1330,1330,1597,2169,2182,2211,2513,3331,3442,3442,3706,3717,3718,3718,3718,3718,4120,4143,4148,5106,5682,5949,6400,6615,6616,6617,6618,6619,6620,6621,6622,6710,7290,9744,9744,11179,11484,14816,15191,15191,19305,19305,19306,19306,19334,20393,20393,20393,20393,20394,20394,20394,20394,20539,20668,20668,20885,20886,21084,21954,22048,22277,22277,22351,22351,22848,22849,22851,22891,22955,23212,23212,23217,23217,23219,23219,23220,23220,23677,23969,23969,24019,24020,24132}
1033	{429,430,430,430,430,435,460,460,460,460,460,460,724,726,726,1336,3170,10682,19084,19084,24196,24196,24196,24196,24196,24196,24245}
188	{15,334,409,409,426,426,427,768,969,1046,2538,3306,3306,3907,3907,4170,4173,4175,5137,5409,5409,5409,5436,6536,6536,8840,8916,9585,9585,9585,18085,18553,18607,20773,20773,20773,21664,21786}
1516	{273,2985,21454}
2363	{15,16,110,110,110,115,242,242,273,273,273,273,273,273,284,300,300,300,304,304,321,321,321,322,327,400,427,427,429,429,430,430,430,430,435,460,460,460,460,460,460,460,460,460,473,473,535,641,657,663,694,694,724,775,861,912,969,969,969,972,980,980,980,980,983,988,988,988,988,992,992,993,993,993,994,994,1017,1022,1022,1026,1026,1026,1026,1047,1048,1050,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1080,1080,1081,1081,1255,1255,1274,1274,1274,1274,1336,1759,2037,2166,2166,2480,2480,2500,2684,2684,2929,2929,2938,2943,2945,2947,2947,2955,2955,2956,2956,2960,2960,2988,3002,3023,3023,3134,3134,3134,3458,3458,3662,3662,3863,3907,3907,4022,4162,4208,4208,4927,5138,5365,5365,5780,6254,6481,6481,6886,7146,7209,7324,7324,7325,7429,7429,7471,7473,7537,7537,7537,7537,7537,7537,7537,7668,7907,8170,8387,8389,8389,9192,9192,9234,9241,9241,9694,10117,10645,10986,10986,10986,10986,10986,10986,10986,10986,10987,10987,10987,10987,10987,10987,10987,10987,10987,10987,10987,10988,10989,10989,10989,10989,10989,10989,10989,10989,10989,11374,11385,11387,11423,12356,12357,12358,12359,12360,12361,12362,13810,14029,14419,14481,14481,15374,15374,15444,15508,15822,15829,16178,16200,16279,16279,16279,16288,16288,16288,16326,16326,16455,16747,17897,17897,18064,18064,18064,18363,18364,18486,18551,18590,18590,18590,18590,18607,18630,18630,18630,18630,18630,18642,18642,18643,18643,18656,18657,18657,18657,18667,18670,18671,18672,18830,18887,18887,19023,19040,19232,19234,19308,19310,19324,19324,19324,19340,19340,19364,19364,19534,19534,19534,19534,19709,19785,19818,19844,19846,19846,19846,19936,20114,20115,20116,20403,20419,20570,20592,20668,20672,20673,20684,20694,20723,20766,20766,20766,20766,20766,20766,20779,20779,20779,20779,20812,20942,20942,20943,20975,20975,20975,20975,20975,21299,21299,21310,21312,21371,21423,21423,21423,21423,21424,21424,21424,21424,21424,21454,21454,21467,21467,21467,21467,21467,21477,21650,21651,21741,21748,21748,21753,21760,21787,21795,21795,21795,21795,21855,21869,21872,21872,21872,21876,21876,21904,21905,21910,21911,21912,21913,21913,21913,21914,21939,21939,21939,21952,21952,21954,22048,22177,22178,22179,22274,22275,22276,22351,22530,22534,22750,22848,22849,23069,23212,23487,23661,23727,23727,23728,23728,23728,23729,23729,23729,23730,23730,23731,23731,23814,23865,23865,23866,23866,23866,23867,23867,23867,24046,24308,24544,24576,24775,25067}
205	{7146,7146,11515,14201,14201,17850,17850,20188,21862}
584	{10682,15822,15822,22351}
1527	{19678,19705,20278}
1461	{510,591,1004,1004,1004,1005,1005,1005,1010,1010,1010,1022,1022,1022,1022,1022,1836,2420,3499,3797,5184,5184,5184,7146,7146,7146,7146,7146,7146,7851,8803,8808,10862,11484,15027,15027,15027,15507,15507,15507,15507,15507,15507,15507,16800,16800,16800,19364,19364,19364,19364,19364,19364,19757,20696,20789,21363,21363,21363,21755,21954,22351,22501}
3027	{1047,1047,1047,20208,20208,20209,20209}
833	{273,4568,21772}
445	{327,355,5642,6921,6921,6921,6921,6921,6921,8279,9862,10645,10645,10645,10989,10989,10989,10990,10990,10990,11010,11010,11010,13596,18480,18480,18899,20103,20278,20279,20766,21424,21424,21424,22274,22274,22583,22583,22583,22585,22585,22585,22586,22588,22588,22588,22994,24398,25083,25172}
478	{246,246,246,257,257,268,268,268,273,273,273,274,274,274,274,274,274,304,304,304,304,304,427,427,969,969,970,970,981,987,987,994,994,994,994,994,1047,1047,1080,1255,1255,1492,2770,2770,2770,2770,2770,2770,2770,2770,2771,2771,2771,3001,4573,4573,4573,4607,5642,6920,7146,7146,7202,7202,7592,7592,7668,7668,7668,7668,10682,18395,18615,18615,18615,19678,19742,19757,19844,20580,20779,21748,21748,21795,21861,21861,21913,22019,22340,22340,22340,22546,22546,22564,22651,23722,24204,24206}
211	{2,2,15,15,242,293,293,293,293,293,293,293,293,293,293,298,298,298,298,298,298,298,298,298,298,427,427,427,980,980,980,980,1047,1047,1077,1077,1077,1079,3001,3001,3894,4607,4607,4772,4772,4772,4772,4772,7146,7374,7374,7592,7592,7593,7593,7668,7668,7668,7668,7974,7974,7974,7974,7974,7974,7974,7974,7974,9585,9585,9585,9585,10982,11537,11537,11537,11537,11537,14160,14339,14339,14339,14339,14339,14927,14933,18237,18653,18653,18653,18653,18653,18653,19577,19581,19581,19678,19757,20580,20746,20746,20746,20746,20746,20750,20750,20750,20750,20773,20773,20774,20774,20830,20830,21479,21574,21574,21575,21861,21861,22564}
1488	{15822,22818}
1546	{591,1004,1005,1005,1010,2166,2298,2386,5308,9756,9756,13219,13219,13468,20488,21394,21394,21394,21846,21848,21848,23374,23374,23374,23375,23375,23375,23375,23379}
203	{273,273,273,273,273,300,427,460,460,535,1079,1079,2770,2929,2929,2945,2945,2945,2958,2958,2985,3214,11087,15822,18395,19709,19757,19757,19757,19757,19846,19936,19936,20188,20188,20280,20345,20592,20592,20592,20942,20942,21368,21368,21454,21454,21454,21727,21747,21940,21952,21954,21954,21976,22324,22869,22870,22895,23409,23416,23561,23571,23595,23621,23622,23983,24882}
2490	{2411,2500,3821,5576,6036,6044,17766,22181}
298	{322,322,327,460,460,473,535,1404,4313,4573,12837,18460,19034}
1615	{2985,6886,7146,18486,18657,19578}
1692	{2035,3004,10005,12115,17560}
